partition,lower,upper,record,year,scale,high_n,middle_n,ratio,rms_absolute
25--80,0.25,0.8,199106,1991,2,6,16,0.13438217699984945,0.19183719303578428
25--80,0.25,0.8,199106,1991,3,6,16,0.18561501563102967,0.35867749175707875
25--80,0.25,0.8,199106,1991,4,6,16,0.1445387070619597,0.36581467062089335
25--80,0.25,0.8,199106,1991,5,6,16,0.1003687341505799,0.28918900049077667
25--80,0.25,0.8,199106,1991,6,6,16,0.07969592021216854,0.24100412353736633
25--80,0.25,0.8,199107,1991,1,7,16,0.04325612830548842,0.04862669828727029
25--80,0.25,0.8,199107,1991,2,7,16,-0.019432416338087455,-0.028672551940992275
25--80,0.25,0.8,199107,1991,3,7,16,-0.09559750424319802,-0.19563260720144893
25--80,0.25,0.8,199107,1991,4,7,16,-0.1791659588911998,-0.47084006565401015
25--80,0.25,0.8,199107,1991,5,7,16,-0.21684646213272663,-0.6300819736036747
25--80,0.25,0.8,199107,1991,6,7,16,-0.23026618331464688,-0.6914274908814999
25--80,0.25,0.8,199108,1991,1,7,16,0.06867074462696787,0.07595721532760402
25--80,0.25,0.8,199108,1991,2,7,16,0.10166098157208903,0.13855387764444815
25--80,0.25,0.8,199108,1991,3,7,16,0.15496698705766954,0.2686804614170719
25--80,0.25,0.8,199108,1991,4,7,16,0.15220632440625947,0.32484555579075725
25--80,0.25,0.8,199108,1991,5,7,16,0.12302001500562065,0.2898747218846651
25--80,0.25,0.8,199108,1991,6,7,16,0.1069456071479642,0.26105783700950447
25--80,0.25,0.8,199206,1992,1,6,16,-0.031160630111385035,-0.03515803758587799
25--80,0.25,0.8,199206,1992,2,6,16,-0.07641887195106489,-0.11184787084262604
25--80,0.25,0.8,199206,1992,3,6,16,-0.09378927484233723,-0.18540371549723744
25--80,0.25,0.8,199206,1992,4,6,16,-0.086995984894647,-0.22470623503367815
25--80,0.25,0.8,199206,1992,5,6,16,-0.0921071913439121,-0.27193993272892936
25--80,0.25,0.8,199206,1992,6,6,16,-0.0957694922861444,-0.2974673873817659
25--80,0.25,0.8,199207,1992,1,7,16,0.031205897349922074,0.035928361854193014
25--80,0.25,0.8,199207,1992,2,7,16,0.004441053643603032,0.006655818252724988
25--80,0.25,0.8,199207,1992,3,7,16,-0.03545794863592733,-0.07311195432108963
25--80,0.25,0.8,199207,1992,4,7,16,-0.09369787040324662,-0.24512301087958832
25--80,0.25,0.8,199207,1992,5,7,16,-0.1242259505822304,-0.3571651585771285
25--80,0.25,0.8,199207,1992,6,7,16,-0.1363114562499097,-0.4041585885366139
25--80,0.25,0.8,199208,1992,1,7,16,0.12753531956062414,0.1343650705138857
25--80,0.25,0.8,199208,1992,2,7,16,0.1545632130231216,0.2020551470126879
25--80,0.25,0.8,199208,1992,3,7,16,0.16596762584267988,0.2838767840107974
25--80,0.25,0.8,199208,1992,4,7,16,0.06096198718333956,0.13534331862568827
25--80,0.25,0.8,199208,1992,5,7,16,-0.009132371736656264,-0.0229644333909933
25--80,0.25,0.8,199208,1992,6,7,16,-0.03827346486688632,-0.10074390153243229
25--80,0.25,0.8,199306,1993,1,6,16,-0.09152563808720782,-0.11213513963637123
25--80,0.25,0.8,199306,1993,2,6,16,-0.09110089032617719,-0.14673043246963946
25--80,0.25,0.8,199306,1993,3,6,16,-0.06639870192710495,-0.14871046745265115
25--80,0.25,0.8,199306,1993,4,6,16,-0.049286741994579275,-0.14354620244380634
25--80,0.25,0.8,199306,1993,5,6,16,-0.057737356847943566,-0.18917833329908884
25--80,0.25,0.8,199306,1993,6,6,16,-0.06366412361694296,-0.21757445810341114
25--80,0.25,0.8,199307,1993,1,7,16,0.09381878547302991,0.10093311551044959
25--80,0.25,0.8,199307,1993,2,7,16,0.11438185684970503,0.1556329991370351
25--80,0.25,0.8,199307,1993,3,7,16,0.10448601583167783,0.1925734989014396
25--80,0.25,0.8,199307,1993,4,7,16,0.04720750616372604,0.11271729438653377
25--80,0.25,0.8,199307,1993,5,7,16,0.006005743565817845,0.01611050473117359
25--80,0.25,0.8,199307,1993,6,7,16,-0.01197372568231736,-0.03347503351847614
25--80,0.25,0.8,199308,1993,1,7,16,-0.04360090636481517,-0.052610895761206145
25--80,0.25,0.8,199308,1993,2,7,16,-0.04129337871164185,-0.06330926941003945
25--80,0.25,0.8,199308,1993,3,7,16,-0.04492416330347371,-0.09287142818770189
25--80,0.25,0.8,199308,1993,4,7,16,-0.09148565292111055,-0.24660610773800062
25--80,0.25,0.8,199308,1993,5,7,16,-0.12088421387220127,-0.36699692751714785
25--80,0.25,0.8,199308,1993,6,7,16,-0.13268485509116468,-0.4199743094601569
25--80,0.25,0.8,199406,1994,1,6,16,0.20193563634966916,0.20985924489384722
25--80,0.25,0.8,199406,1994,2,6,16,0.2967181248100923,0.38150273461062056
25--80,0.25,0.8,199406,1994,3,6,16,0.4167109164022038,0.6907738953210911
25--80,0.25,0.8,199406,1994,4,6,16,0.36353452776907136,0.7816985554058231
25--80,0.25,0.8,199406,1994,5,6,16,0.2815704276335811,0.6935730665510116
25--80,0.25,0.8,199406,1994,6,6,16,0.24225609183563734,0.6284665968760308
25--80,0.25,0.8,199407,1994,1,7,16,0.011284511354688886,0.013114324471242611
25--80,0.25,0.8,199407,1994,2,7,16,-0.07136865021010907,-0.10930326181900618
25--80,0.25,0.8,199407,1994,3,7,16,-0.17548703777449315,-0.37190695135300933
25--80,0.25,0.8,199407,1994,4,7,16,-0.24421658880818153,-0.6441910008263996
25--80,0.25,0.8,199407,1994,5,7,16,-0.2707373158473739,-0.7739244844773925
25--80,0.25,0.8,199407,1994,6,7,16,-0.28035099282351184,-0.8212898710492382
25--80,0.25,0.8,199408,1994,1,7,16,0.06971427999014113,0.07894040729678453
25--80,0.25,0.8,199408,1994,2,7,16,0.09883413763815208,0.13835325521188135
25--80,0.25,0.8,199408,1994,3,7,16,0.0788656842531843,0.14532096060050215
25--80,0.25,0.8,199408,1994,4,7,16,0.010824674139285229,0.025021985890460563
25--80,0.25,0.8,199408,1994,5,7,16,-0.02264057891800908,-0.05744753667728553
25--80,0.25,0.8,199408,1994,6,7,16,-0.03574901313865375,-0.09354941629206959
25--80,0.25,0.8,199506,1995,1,6,16,0.04449518244978368,0.052504573115395914
25--80,0.25,0.8,199506,1995,2,6,16,0.03033942776352294,0.04701098507415713
25--80,0.25,0.8,199506,1995,3,6,16,0.030511413369568086,0.06551539137068119
25--80,0.25,0.8,199506,1995,4,6,16,0.04538993796275537,0.12751690605215416
25--80,0.25,0.8,199506,1995,5,6,16,0.05077394831310844,0.1610825289559008
25--80,0.25,0.8,199506,1995,6,6,16,0.05149697515049967,0.17072610441119185
25--80,0.25,0.8,199507,1995,1,7,16,-0.03941105949205981,-0.045207899472188284
25--80,0.25,0.8,199507,1995,2,7,16,-0.09347709898999856,-0.1421964808917906
25--80,0.25,0.8,199507,1995,3,7,16,-0.1831605101169692,-0.39489885660451085
25--80,0.25,0.8,199507,1995,4,7,16,-0.2609514735443058,-0.7230103886391603
25--80,0.25,0.8,199507,1995,5,7,16,-0.29148839874532895,-0.8901983667964712
25--80,0.25,0.8,199507,1995,6,7,16,-0.30190674131092954,-0.9518313327375818
25--80,0.25,0.8,199508,1995,1,7,16,-0.12425072189799025,-0.14894801505091904
25--80,0.25,0.8,199508,1995,2,7,16,-0.15289987843942066,-0.23512506354520468
25--80,0.25,0.8,199508,1995,3,7,16,-0.2035997641943439,-0.42454424100158583
25--80,0.25,0.8,199508,1995,4,7,16,-0.25144438157448545,-0.6585853245796169
25--80,0.25,0.8,199508,1995,5,7,16,-0.2708652590999058,-0.7765480869985435
25--80,0.25,0.8,199508,1995,6,7,16,-0.27777427205499194,-0.8201940267337156
25--80,0.25,0.8,199606,1996,1,6,16,-0.16055258243284298,-0.20814272395652944
25--80,0.25,0.8,199606,1996,2,6,16,-0.1476561584393219,-0.24748588246323822
25--80,0.25,0.8,199606,1996,3,6,16,-0.1214979201095222,-0.2779941361922589
25--80,0.25,0.8,199606,1996,4,6,16,-0.12910654132137234,-0.3856093745456999
25--80,0.25,0.8,199606,1996,5,6,16,-0.14369629345602908,-0.4848598195450773
25--80,0.25,0.8,199606,1996,6,6,16,-0.15071699391979332,-0.5313383957288469
25--80,0.25,0.8,199607,1996,1,7,16,0.0015257758392994702,0.001675973332077696
25--80,0.25,0.8,199607,1996,2,7,16,-0.0034385378924535193,-0.004774033551667944
25--80,0.25,0.8,199607,1996,3,7,16,-0.03320714496580457,-0.061869419669727144
25--80,0.25,0.8,199607,1996,4,7,16,-0.11791797976582397,-0.28191477888037664
25--80,0.25,0.8,199607,1996,5,7,16,-0.16968855538667182,-0.4531435958275747
25--80,0.25,0.8,199607,1996,6,7,16,-0.19130180696561716,-0.5312547081858385
25--80,0.25,0.8,199608,1996,1,7,16,-0.08614721014456939,-0.1041985455730936
25--80,0.25,0.8,199608,1996,2,7,16,-0.06655978770399995,-0.10057312249967598
25--80,0.25,0.8,199608,1996,3,7,16,-0.06263064489971193,-0.12401219372534111
25--80,0.25,0.8,199608,1996,4,7,16,-0.1418139829403322,-0.35877709099819466
25--80,0.25,0.8,199608,1996,5,7,16,-0.18805692153329123,-0.5313088028984092
25--80,0.25,0.8,199608,1996,6,7,16,-0.20608387407357665,-0.6053883454815381
25--80,0.25,0.8,199706,1997,1,6,16,-0.19825215670594576,-0.23532227640334158
25--80,0.25,0.8,199706,1997,2,6,16,-0.27149460324627706,-0.42653380628927495
25--80,0.25,0.8,199706,1997,3,6,16,-0.3175977590003318,-0.6942527706006434
25--80,0.25,0.8,199706,1997,4,6,16,-0.3323199066089031,-0.9566803195733007
25--80,0.25,0.8,199706,1997,5,6,16,-0.33944881553013273,-1.110080032236775
25--80,0.25,0.8,199706,1997,6,6,16,-0.34152936351172736,-1.16983318599197
25--80,0.25,0.8,199707,1997,1,7,16,0.06621060766219244,0.07050123795278163
25--80,0.25,0.8,199707,1997,2,7,16,0.021036982626722045,0.028800323502813807
25--80,0.25,0.8,199707,1997,3,7,16,-0.055238732035213456,-0.10353437712407132
25--80,0.25,0.8,199707,1997,4,7,16,-0.11672759480520278,-0.27493910998995297
25--80,0.25,0.8,199707,1997,5,7,16,-0.14556640862107273,-0.37460622220651896
25--80,0.25,0.8,199707,1997,6,7,16,-0.15756802236244183,-0.4172384696615232
25--80,0.25,0.8,199708,1997,1,7,16,-0.1598251577241525,-0.202331985923216
25--80,0.25,0.8,199708,1997,2,7,16,-0.16852894179592415,-0.2688795704905296
25--80,0.25,0.8,199708,1997,3,7,16,-0.18915683422570706,-0.40173640470884964
25--80,0.25,0.8,199708,1997,4,7,16,-0.22017509669607138,-0.5874015951004337
25--80,0.25,0.8,199708,1997,5,7,16,-0.2311290212561723,-0.676217565051461
25--80,0.25,0.8,199708,1997,6,7,16,-0.23434047659383117,-0.7065681807288522
25--80,0.25,0.8,199806,1998,1,6,16,-0.15092835688495632,-0.18018966431841532
25--80,0.25,0.8,199806,1998,2,6,16,-0.1825637553769326,-0.28411362998023115
25--80,0.25,0.8,199806,1998,3,6,16,-0.21453731944965493,-0.46055302675867305
25--80,0.25,0.8,199806,1998,4,6,16,-0.2607205106916649,-0.7458500657641771
25--80,0.25,0.8,199806,1998,5,6,16,-0.2916611680479255,-0.9580772414440055
25--80,0.25,0.8,199806,1998,6,6,16,-0.3049828173842375,-1.054487694971236
25--80,0.25,0.8,199807,1998,1,7,16,0.07617926924346108,0.08454831832682963
25--80,0.25,0.8,199807,1998,2,7,16,0.1311536345722073,0.1812670711845028
25--80,0.25,0.8,199807,1998,3,7,16,0.18155486756589,0.32878015504005464
25--80,0.25,0.8,199807,1998,4,7,16,0.14856898075449188,0.3345336410902142
25--80,0.25,0.8,199807,1998,5,7,16,0.12680422946686098,0.3120415304098225
25--80,0.25,0.8,199807,1998,6,7,16,0.1193020603344137,0.30216045204153996
25--80,0.25,0.8,199808,1998,1,7,16,0.11312219066298335,0.12697987990578996
25--80,0.25,0.8,199808,1998,2,7,16,0.097518071011794,0.141667165162092
25--80,0.25,0.8,199808,1998,3,7,16,0.08146043979613093,0.16267490637517668
25--80,0.25,0.8,199808,1998,4,7,16,0.058795403531679113,0.14897287845936358
25--80,0.25,0.8,199808,1998,5,7,16,0.0414966020930887,0.11574619725479351
25--80,0.25,0.8,199808,1998,6,7,16,0.03258540015352129,0.09387374456429054
25--80,0.25,0.8,199906,1999,1,6,16,-0.14895747550798477,-0.17737437933352318
25--80,0.25,0.8,199906,1999,2,6,16,-0.1802921755456841,-0.2812299509524596
25--80,0.25,0.8,199906,1999,3,6,16,-0.20883200876780172,-0.45068220041669305
25--80,0.25,0.8,199906,1999,4,6,16,-0.23602373230033935,-0.6765446229194243
25--80,0.25,0.8,199906,1999,5,6,16,-0.25468958268103326,-0.834371697651755
25--80,0.25,0.8,199906,1999,6,6,16,-0.2624178839136976,-0.9026927648102987
25--80,0.25,0.8,199907,1999,1,7,16,0.018745362213431038,0.01974198290528051
25--80,0.25,0.8,199907,1999,2,7,16,-0.0006041670105750852,-0.0007921746691819109
25--80,0.25,0.8,199907,1999,3,7,16,-0.010226555175378849,-0.017192418517149033
25--80,0.25,0.8,199907,1999,4,7,16,-0.044899871116423906,-0.09348915292500681
25--80,0.25,0.8,199907,1999,5,7,16,-0.07201398503975509,-0.1656921877015769
25--80,0.25,0.8,199907,1999,6,7,16,-0.08403491245870942,-0.20031923662171636
25--80,0.25,0.8,199908,1999,1,7,16,-0.11683799292652663,-0.13611444042677467
25--80,0.25,0.8,199908,1999,2,7,16,-0.15620735159239252,-0.23351710430965156
25--80,0.25,0.8,199908,1999,3,7,16,-0.19869902506491355,-0.40494902624446816
25--80,0.25,0.8,199908,1999,4,7,16,-0.25306280114159696,-0.674210504716533
25--80,0.25,0.8,199908,1999,5,7,16,-0.28357862204370476,-0.8518103415429046
25--80,0.25,0.8,199908,1999,6,7,16,-0.2964404271513533,-0.9292117002929423
25--80,0.25,0.8,200006,2000,1,6,16,0.00026317563122679744,0.0002885756603827616
25--80,0.25,0.8,200006,2000,2,6,16,-0.024947370964444215,-0.03553101235868272
25--80,0.25,0.8,200006,2000,3,6,16,-0.04443955815792899,-0.08783124986338864
25--80,0.25,0.8,200006,2000,4,6,16,-0.08603503392875622,-0.2266645486554575
25--80,0.25,0.8,200006,2000,5,6,16,-0.11507207084488968,-0.34500838991255467
25--80,0.25,0.8,200006,2000,6,6,16,-0.12777669056299723,-0.40126020278787244
25--80,0.25,0.8,200007,2000,1,7,16,-0.13064349435862432,-0.15826357128560753
25--80,0.25,0.8,200007,2000,2,7,16,-0.19896568000366388,-0.3145522933108289
25--80,0.25,0.8,200007,2000,3,7,16,-0.2972305401932467,-0.6457871774334718
25--80,0.25,0.8,200007,2000,4,7,16,-0.3689731323789629,-1.0087639565763826
25--80,0.25,0.8,200007,2000,5,7,16,-0.3985839413639487,-1.1964745151715066
25--80,0.25,0.8,200007,2000,6,7,16,-0.4096462645506028,-1.2688761130264714
25--80,0.25,0.8,200008,2000,1,7,16,-0.15342098425116713,-0.18844729522128612
25--80,0.25,0.8,200008,2000,2,7,16,-0.14098555420273684,-0.21866465790751288
25--80,0.25,0.8,200008,2000,3,7,16,-0.13655482995059753,-0.2842990138805739
25--80,0.25,0.8,200008,2000,4,7,16,-0.182459029859934,-0.4856086064502678
25--80,0.25,0.8,200008,2000,5,7,16,-0.21248928903185382,-0.6277258769987055
25--80,0.25,0.8,200008,2000,6,7,16,-0.22533844914578383,-0.6897846460494632
25--80,0.25,0.8,200106,2001,1,6,16,0.016324353062156405,0.018759718872370268
25--80,0.25,0.8,200106,2001,2,6,16,0.03896835882806515,0.057480377171004626
25--80,0.25,0.8,200106,2001,3,6,16,0.050103101417654505,0.1007042642779421
25--80,0.25,0.8,200106,2001,4,6,16,-0.013883178213708325,-0.036724008575080624
25--80,0.25,0.8,200106,2001,5,6,16,-0.06425677161194765,-0.19308580999514913
25--80,0.25,0.8,200106,2001,6,6,16,-0.08651749195421488,-0.27224729264661995
25--80,0.25,0.8,200107,2001,1,7,16,0.003586570407980494,0.004259567710738654
25--80,0.25,0.8,200107,2001,2,7,16,-0.0008390970902640849,-0.0012756304214525116
25--80,0.25,0.8,200107,2001,3,7,16,0.0056009582264988644,0.011490893890169218
25--80,0.25,0.8,200107,2001,4,7,16,-0.013424946643362246,-0.034785034654079006
25--80,0.25,0.8,200107,2001,5,7,16,-0.02694683930416064,-0.07674522483596036
25--80,0.25,0.8,200107,2001,6,7,16,-0.03238124718546587,-0.09513049749852875
25--80,0.25,0.8,200108,2001,1,7,16,-0.15647505789891136,-0.20471393780559755
25--80,0.25,0.8,200108,2001,2,7,16,-0.1624117011383428,-0.26869840638601783
25--80,0.25,0.8,200108,2001,3,7,16,-0.2002347702720958,-0.4470779859134635
25--80,0.25,0.8,200108,2001,4,7,16,-0.2660434722766052,-0.7680671882189802
25--80,0.25,0.8,200108,2001,5,7,16,-0.3058050180466765,-0.9937757844103521
25--80,0.25,0.8,200108,2001,6,7,16,-0.3225620575380217,-1.0938013425888462
25--80,0.25,0.8,200206,2002,1,6,16,-0.022140224739007563,-0.024467674850306764
25--80,0.25,0.8,200206,2002,2,6,16,-0.06182229294277153,-0.08846752407576464
25--80,0.25,0.8,200206,2002,3,6,16,-0.10150281390184701,-0.20065010632919833
25--80,0.25,0.8,200206,2002,4,6,16,-0.09688572030726628,-0.25014149423085463
25--80,0.25,0.8,200206,2002,5,6,16,-0.09039651443374797,-0.2636639265711276
25--80,0.25,0.8,200206,2002,6,6,16,-0.08766575289553957,-0.26738326950115265
25--80,0.25,0.8,200207,2002,1,7,16,0.27280339714802393,0.29275022043586363
25--80,0.25,0.8,200207,2002,2,7,16,0.30550295318348253,0.4070036538846331
25--80,0.25,0.8,200207,2002,3,7,16,0.36968077625175666,0.6354850479527898
25--80,0.25,0.8,200207,2002,4,7,16,0.3991540971413279,0.8393988266470984
25--80,0.25,0.8,200207,2002,5,7,16,0.39266397953760834,0.9005409508974633
25--80,0.25,0.8,200207,2002,6,7,16,0.3865138204066427,0.9130204842401843
25--80,0.25,0.8,200208,2002,1,7,16,-0.10023454729008663,-0.12629035487646512
25--80,0.25,0.8,200208,2002,2,7,16,-0.13036754574596676,-0.21224858680771108
25--80,0.25,0.8,200208,2002,3,7,16,-0.16502557027423126,-0.36325803206261886
25--80,0.25,0.8,200208,2002,4,7,16,-0.2294620377414054,-0.6486528911809462
25--80,0.25,0.8,200208,2002,5,7,16,-0.26782262901323717,-0.8472794419370047
25--80,0.25,0.8,200208,2002,6,7,16,-0.2830654637709853,-0.9316289191288201
25--80,0.25,0.8,200306,2003,1,6,16,-0.10733465369173933,-0.12767881271227388
25--80,0.25,0.8,200306,2003,2,6,16,-0.13043471455663647,-0.20178189876907604
25--80,0.25,0.8,200306,2003,3,6,16,-0.13564301464375927,-0.2849525604267886
25--80,0.25,0.8,200306,2003,4,6,16,-0.1447790487778654,-0.3932155899690697
25--80,0.25,0.8,200306,2003,5,6,16,-0.15556367971334306,-0.47630575813649934
25--80,0.25,0.8,200306,2003,6,6,16,-0.16097966642218553,-0.5150138675047016
25--80,0.25,0.8,200307,2003,1,7,16,-0.029185701504871986,-0.03354761264407369
25--80,0.25,0.8,200307,2003,2,7,16,-0.028718232785045816,-0.042288638824223845
25--80,0.25,0.8,200307,2003,3,7,16,-0.054173953540401665,-0.1081205046295386
25--80,0.25,0.8,200307,2003,4,7,16,-0.1605704711586663,-0.41460604531004464
25--80,0.25,0.8,200307,2003,5,7,16,-0.21749604165617265,-0.6252898471356323
25--80,0.25,0.8,200307,2003,6,7,16,-0.2396893295664857,-0.7146851185074325
25--80,0.25,0.8,200308,2003,1,7,16,0.029864434222708125,0.0340708963775076
25--80,0.25,0.8,200308,2003,2,7,16,0.016632261605126875,0.024463646191942523
25--80,0.25,0.8,200308,2003,3,7,16,-0.02160564370676976,-0.04368029209608215
25--80,0.25,0.8,200308,2003,4,7,16,-0.08919907026012142,-0.2339575207095015
25--80,0.25,0.8,200308,2003,5,7,16,-0.1182150755983461,-0.3458582527053533
25--80,0.25,0.8,200308,2003,6,7,16,-0.12838811222479352,-0.39002598293559476
25--80,0.25,0.8,200406,2004,1,6,16,-0.01846514786380382,-0.022199989358337557
25--80,0.25,0.8,200406,2004,2,6,16,-0.0025995162457349563,-0.0040071783967983166
25--80,0.25,0.8,200406,2004,3,6,16,0.03516889443721816,0.0718135694203692
25--80,0.25,0.8,200406,2004,4,6,16,0.03736791787121918,0.0963312995068506
25--80,0.25,0.8,200406,2004,5,6,16,0.024571479514505112,0.07059967252146482
25--80,0.25,0.8,200406,2004,6,6,16,0.01786833840829294,0.0533799365160732
25--80,0.25,0.8,200407,2004,1,7,16,-0.04186055837663205,-0.050545884326995694
25--80,0.25,0.8,200407,2004,2,7,16,-0.10129758345112005,-0.16059165651045948
25--80,0.25,0.8,200407,2004,3,7,16,-0.17020066546764656,-0.37148976841926995
25--80,0.25,0.8,200407,2004,4,7,16,-0.24163913397883674,-0.6688864085071948
25--80,0.25,0.8,200407,2004,5,7,16,-0.2819128805126889,-0.8628203215871748
25--80,0.25,0.8,200407,2004,6,7,16,-0.29884827762360233,-0.9469933960572812
25--80,0.25,0.8,200408,2004,1,7,16,0.022391621714577425,0.024864999454265124
25--80,0.25,0.8,200408,2004,2,7,16,0.007788065973057812,0.011010840598034033
25--80,0.25,0.8,200408,2004,3,7,16,-0.06287250898596675,-0.12167642706176496
25--80,0.25,0.8,200408,2004,4,7,16,-0.20214581670411347,-0.5264268915815418
25--80,0.25,0.8,200408,2004,5,7,16,-0.2744140422769661,-0.8211148160329493
25--80,0.25,0.8,200408,2004,6,7,16,-0.30274105229381953,-0.9532818549997817
25--80,0.25,0.8,200506,2005,1,6,16,-0.05125960104622651,-0.06209412308482287
25--80,0.25,0.8,200506,2005,2,6,16,-0.04103488157492563,-0.06510225669281366
25--80,0.25,0.8,200506,2005,3,6,16,-0.027422458108620207,-0.06026362597859247
25--80,0.25,0.8,200506,2005,4,6,16,-0.06085147914295175,-0.17477735625874935
25--80,0.25,0.8,200506,2005,5,6,16,-0.09173697473435105,-0.2974290234285313
25--80,0.25,0.8,200506,2005,6,6,16,-0.10606268160763588,-0.35917539931114106
25--80,0.25,0.8,200507,2005,1,7,16,-0.04272809488648566,-0.04936807235255225
25--80,0.25,0.8,200507,2005,2,7,16,-0.11099101998645722,-0.16721996375216763
25--80,0.25,0.8,200507,2005,3,7,16,-0.19166239196128565,-0.39702316220381384
25--80,0.25,0.8,200507,2005,4,7,16,-0.2511564803878399,-0.6549694243992157
25--80,0.25,0.8,200507,2005,5,7,16,-0.2772722688971976,-0.7923674982356363
25--80,0.25,0.8,200507,2005,6,7,16,-0.2871242944009398,-0.8454709980681434
25--80,0.25,0.8,200508,2005,1,7,16,-0.054193882965370754,-0.06336577274310606
25--80,0.25,0.8,200508,2005,2,7,16,-0.06462910605426042,-0.09614818595163888
25--80,0.25,0.8,200508,2005,3,7,16,-0.10900003389404322,-0.21918230970038888
25--80,0.25,0.8,200508,2005,4,7,16,-0.20440246190409228,-0.5303663143745982
25--80,0.25,0.8,200508,2005,5,7,16,-0.25742648003802593,-0.7469668050716551
